Study_Hours,Attendance,Previous_Marks,Assignment,Final_Score
9.9,53,37,88,62.9
5.6,98,99,78,89.1
1.7,53,79,77,63.8
3.2,100,96,48,76.5
4.2,74,55,59,65.2
3.1,82,65,59,63.7
2.8,63,50,47,50.8
9.7,73,81,53,74.8
1.5,60,40,59,49.2
7.3,74,37,74,62.9
0.0,77,86,94,69.3
6.0,56,75,84,70.4
9.2,98,31,60,62.8
2.9,85,93,80,80.3
1.9,59,81,92,71.3
6.5,98,94,80,85.9
7.1,85,40,93,69.9
6.9,80,35,61,54.2
3.2,68,93,82,73.4
2.5,67,84,45,61.5
9.6,98,73,94,90.1
9.2,55,43,83,64.8
4.6,77,34,66,55.9
8.5,56,54,43,59.2
4.5,87,79,43,64.4
4.2,61,100,96,75.8
1.6,90,31,67,51.4
4.3,99,39,94,69.3
5.4,83,31,66,55.3
0.2,74,89,97,66.6
4.4,66,74,93,69.7
7.8,82,37,56,63.9
6.8,72,87,78,78.3
6.4,58,36,77,58.9
9.1,55,50,99,71.5
0.2,51,76,91,60.2
5.6,87,30,68,59.8
7.9,58,41,79,59.1
5.4,52,77,46,59.1
3.2,65,33,47,54.6
1.4,74,63,80,59.2
8.9,73,61,72,74.5
4.7,96,32,71,61.6
8.8,78,97,74,88.5
5.9,93,86,57,77.8
6.7,89,53,90,73.5
8.0,75,62,98,77.0
6.6,87,32,82,68.2
4.0,84,33,55,59.9
5.1,72,59,57,63.7
8.0,53,99,98,80.8
3.7,91,78,77,77.0
3.9,63,59,64,63.2
1.0,96,45,73,63.4
9.1,88,82,43,75.1
0.9,56,35,44,35.4
6.5,57,53,92,69.4
4.1,91,57,53,63.5
4.1,100,50,40,59.0
6.8,68,37,100,68.9
0.7,51,65,61,53.4
5.9,96,38,85,67.6
7.7,50,69,60,60.0
8.3,91,80,52,78.4
1.7,87,30,93,64.5
9.0,62,92,87,80.4
6.6,91,97,75,84.4
8.8,93,55,68,72.6
4.9,73,69,98,78.1
5.4,81,32,77,63.3
9.2,79,38,48,57.5
9.0,55,61,72,71.3
4.5,87,96,61,87.2
2.7,82,33,56,47.2
3.9,93,35,99,70.1
3.9,72,55,62,54.8
2.9,59,31,75,49.2
2.7,95,95,45,67.9
8.6,64,32,87,67.9
0.7,72,64,78,60.2
6.8,85,88,68,82.1
1.7,50,67,66,54.7
3.4,57,62,44,57.0
0.6,52,44,48,38.1
2.7,63,43,63,45.0
7.7,66,95,58,72.6
8.9,83,74,72,77.3
2.2,96,77,98,74.9
4.6,55,73,69,63.9
4.7,54,66,97,68.5
8.7,95,58,79,82.8
7.6,100,63,91,86.2
5.1,90,88,94,83.1
6.7,89,72,43,65.6
8.5,78,62,94,73.1
0.1,84,48,71,56.9
4.0,67,37,88,58.6
9.1,89,60,40,69.5
7.4,97,40,73,65.6
5.4,79,37,60,58.4
5.3,64,54,70,62.4
3.5,64,49,98,61.7
5.2,65,67,53,62.3
6.6,82,36,65,60.8
4.2,59,68,61,63.2
7.1,68,49,73,68.4
8.6,86,40,72,68.8
1.5,99,45,96,72.1
4.5,52,71,52,52.6
4.1,85,81,71,72.2
6.9,53,66,94,70.6
2.5,60,81,47,56.5
6.4,90,38,61,62.4
8.8,82,64,100,79.0
4.2,77,96,80,83.4
9.1,81,36,95,69.6
9.9,65,31,59,60.8
1.1,58,54,60,48.7
2.3,60,70,73,62.6
9.5,55,81,88,75.2
9.6,98,94,69,88.2
1.0,76,67,45,56.8
0.1,61,96,74,67.6
1.6,71,71,66,64.2
10.0,89,100,59,86.5
1.8,97,83,88,81.9
5.0,86,96,77,82.1
8.5,70,93,79,80.9
0.2,82,33,53,50.6
6.0,66,60,49,59.4
2.8,78,42,91,63.6
8.6,89,56,81,73.7
2.8,59,88,54,59.9
6.9,67,94,79,79.6
6.7,96,93,82,84.7
2.2,62,54,87,60.0
0.3,76,66,97,61.7
4.1,59,100,42,70.1
2.9,81,43,54,57.1
8.1,90,53,84,74.7
8.0,94,96,70,91.0
4.6,52,77,50,55.4
6.1,71,94,85,78.2
6.0,76,67,78,73.0
8.3,52,99,58,75.0
4.3,82,88,54,69.2
2.8,51,41,77,52.4
2.7,60,83,59,62.6
5.4,95,80,61,75.7
4.5,59,67,46,54.4
4.4,88,75,95,81.8
0.9,82,39,53,44.9
7.2,56,38,93,62.6
2.1,64,81,43,55.4
2.0,75,80,48,61.1
4.1,60,51,78,56.9
2.3,87,97,64,71.0
5.8,76,34,86,61.3
3.7,88,58,74,66.2
4.5,56,35,76,52.3
5.4,50,98,88,74.4
2.0,59,87,66,65.2
1.6,70,72,67,66.1
8.8,64,98,63,77.8
4.3,79,66,72,64.9
4.1,79,87,72,76.3
0.4,57,66,55,52.0
5.0,73,55,62,58.4
5.5,68,71,85,71.5
5.6,52,45,50,52.0
7.1,64,51,85,63.8
1.8,85,52,79,61.8
2.5,55,76,58,57.8
8.1,91,96,73,85.6
9.5,99,32,62,64.4
1.4,97,41,49,62.7
5.0,67,52,76,60.4
2.1,87,40,86,60.7
0.6,68,81,40,54.5
3.3,98,79,41,67.9
1.4,99,86,90,81.1
7.1,79,93,61,74.3
5.3,62,75,56,66.8
1.4,88,58,86,63.2
0.1,61,99,63,62.5
8.1,83,75,89,84.0
1.8,61,45,60,51.5
6.1,93,80,79,72.4
3.4,73,40,68,55.7
5.9,53,40,92,59.8
3.2,85,92,100,83.5
0.9,99,82,53,67.0
2.2,97,87,47,69.5
1.9,63,48,69,54.9
4.3,66,61,61,62.0
6.6,98,79,62,74.1
2.6,52,84,79,65.9
0.1,87,70,90,70.8
5.2,72,99,52,74.6
6.1,62,50,67,56.8
9.6,58,55,69,66.9
5.9,70,30,44,44.2
4.7,90,56,49,62.0
5.7,57,79,78,67.9
9.3,66,95,48,74.5
8.3,65,94,53,75.5
3.2,65,39,77,52.0
2.4,77,66,49,62.3
2.6,100,98,72,74.3
5.0,65,70,50,55.5
7.4,95,75,79,84.7
5.0,95,74,45,69.8
0.7,63,56,56,55.8
7.2,95,94,75,88.6
8.1,93,37,45,62.4
2.9,87,96,100,82.8
6.6,69,78,86,73.7
4.3,94,43,49,60.9
8.9,97,91,88,90.0
8.5,90,72,81,82.3
5.3,83,56,44,58.6
6.9,78,56,58,65.7
8.8,52,97,46,74.1
5.0,59,77,100,74.9
3.1,69,96,63,68.5
7.5,51,54,90,66.4
2.2,76,93,81,75.1
3.9,81,53,58,61.1
8.7,59,38,50,55.7
7.2,89,37,42,61.9
4.0,66,88,69,72.7
2.1,82,46,82,62.1
3.6,55,72,77,58.6
2.8,88,97,45,71.3
1.8,96,33,86,62.4
7.4,67,37,74,62.5
2.5,58,71,61,54.1
4.5,57,78,96,72.8
3.9,74,35,50,51.4
9.8,80,71,47,68.9
3.9,91,61,66,61.7
0.8,53,44,100,57.9
0.9,69,98,68,65.5
5.9,77,56,94,67.8
6.0,89,95,94,86.0
4.2,50,88,47,62.9
4.3,89,57,62,66.4
0.5,93,53,68,62.9
5.2,72,80,55,67.0
5.0,96,50,74,70.8
1.5,62,60,47,50.0
1.0,65,79,47,55.1
1.2,75,69,84,64.1
1.0,80,97,72,71.7
6.1,99,45,81,79.8
2.0,50,92,44,58.3
2.5,66,85,76,65.5
1.7,65,53,56,48.0
9.6,86,57,61,72.2
8.5,59,60,53,56.6
2.3,87,44,77,64.7
3.3,93,71,71,64.2
2.1,80,79,53,63.2
4.9,59,34,83,50.6
0.2,98,77,59,68.9
6.7,83,42,61,60.5
5.2,100,61,69,75.5
9.0,55,96,93,75.5
1.6,77,59,72,64.7
8.0,77,35,44,57.7
7.9,62,54,57,60.8
1.3,90,57,85,64.7
4.0,61,91,46,62.1
1.7,99,51,68,66.7
2.5,89,97,96,81.1
2.6,99,44,86,68.0
5.6,51,55,48,51.2
4.1,57,92,86,72.9
9.5,91,47,98,75.9
1.3,58,92,87,73.0
9.7,99,91,80,94.4
2.3,57,97,98,68.8
7.7,100,77,46,70.3
3.4,52,79,46,60.1
1.4,58,92,88,69.3
8.6,62,98,82,76.0
3.1,58,35,98,55.5
6.6,80,87,45,70.4
5.7,74,80,85,77.9
4.7,93,41,86,71.6
5.0,94,76,92,81.8
7.3,57,38,79,58.7
0.9,96,36,95,63.2
6.7,80,58,66,72.1
9.0,94,80,43,75.1
0.6,94,84,40,65.8
1.4,80,88,45,60.5
7.2,66,85,97,76.5
4.4,96,51,70,68.7
4.0,68,47,40,49.4
1.4,52,87,92,62.6
5.1,95,69,44,66.8
1.3,79,60,58,65.6
4.8,59,85,44,61.2
7.6,98,64,93,82.4
2.6,78,55,44,53.9
4.8,89,97,88,88.6
9.9,67,63,70,70.9
6.9,61,45,99,67.6
8.4,98,71,83,86.2
4.1,72,34,46,53.4
7.7,60,90,54,67.8
0.4,58,73,90,59.5
1.2,73,64,94,64.3
2.0,74,30,92,59.2
4.0,74,72,52,65.1
8.5,96,61,51,73.1
3.5,58,92,58,67.6
6.5,61,62,52,62.0
7.1,60,95,66,71.8
5.9,98,59,77,70.6
3.6,87,39,72,59.8
5.8,77,52,45,60.2
3.4,57,68,52,57.1
0.8,59,74,52,48.7
9.9,74,58,52,60.4
1.3,96,59,59,65.2
0.7,85,63,75,66.4
8.8,99,81,76,87.3
3.0,92,51,84,71.1
6.5,58,34,48,50.0
3.3,90,40,56,53.9
3.9,57,61,74,58.8
2.6,52,53,98,59.7
3.4,67,40,91,58.3
4.1,95,40,57,59.1
7.2,84,46,64,65.5
5.1,66,61,98,67.8
9.4,85,56,54,63.6
0.4,77,61,62,57.8
5.0,99,90,40,78.0
5.8,64,54,80,57.5
9.2,68,93,77,81.9
0.5,71,93,57,61.2
5.7,55,57,40,54.2
8.5,96,69,93,86.7
2.4,56,43,78,56.0
8.8,93,71,49,72.1
0.2,97,68,70,67.5
7.3,58,31,77,64.4
9.3,69,30,46,55.8
6.6,86,61,77,75.3
4.4,60,93,47,68.4
0.4,51,60,73,49.6
9.2,71,87,48,67.1
4.7,97,43,64,60.0
0.3,85,98,66,68.4
6.9,54,45,80,58.8
4.8,56,98,46,66.4
1.2,55,83,71,63.9
2.1,71,42,48,45.9
0.6,59,60,56,57.1
5.7,95,98,74,88.9
6.2,89,50,87,71.3
5.1,95,59,55,74.7
8.2,95,52,41,68.4
8.6,69,67,82,74.0
6.2,77,58,70,64.4
0.1,72,61,55,50.5
7.0,84,91,86,87.2
4.2,50,74,72,61.8
5.7,78,78,60,71.6
6.5,58,62,56,56.3
3.5,58,33,74,52.7
9.2,71,47,93,72.6
1.3,51,99,93,67.0
6.7,65,93,90,75.7
0.0,89,57,91,66.7
9.2,55,87,46,70.0
1.1,62,85,93,72.2
0.9,82,49,68,58.4
3.3,68,63,50,54.4
3.7,64,39,69,53.8
2.1,82,51,57,58.4
5.9,59,34,96,58.4
4.4,50,73,85,63.4
0.3,61,38,55,44.0
3.2,92,72,45,65.9
8.1,78,33,41,51.9
6.9,66,71,94,73.3
7.2,53,94,82,75.9
7.0,78,70,82,76.9
3.1,56,93,97,74.0
1.0,93,84,49,67.7
2.7,62,47,43,48.3
8.3,54,45,88,61.7
9.8,55,75,49,70.1
4.9,83,65,48,62.7
0.1,56,95,84,64.2
1.4,95,73,82,68.6
3.2,77,34,81,56.8
5.8,95,58,63,68.2
0.8,59,33,44,38.6
9.4,53,78,74,72.9
3.7,52,37,43,46.5
9.1,74,81,74,81.1
7.8,72,98,81,76.9
7.6,76,50,95,75.9
6.1,63,56,52,59.4
6.3,87,67,76,80.0
6.4,81,34,71,59.9
6.3,72,90,84,76.0
5.5,96,37,98,75.3
9.9,89,47,95,81.6
7.3,86,33,40,54.7
7.8,52,33,96,60.4
8.7,84,66,50,72.0
2.2,62,44,65,52.3
0.8,83,67,42,56.6
4.8,73,56,88,68.2
5.1,50,77,90,65.9
8.3,61,75,52,65.6
4.4,57,75,71,59.9
5.7,68,77,87,73.8
5.3,58,88,89,69.8
0.4,77,33,62,45.8
6.2,63,48,97,76.3
8.3,76,86,91,78.1
1.6,67,48,62,55.3
5.9,91,71,90,80.8
5.9,90,34,69,64.3
1.6,55,77,45,50.1
1.2,82,54,94,68.3
9.8,86,96,46,75.3
3.9,91,55,86,69.7
2.3,74,91,69,70.2
1.7,62,36,76,56.0
6.7,72,73,87,77.2
6.1,85,56,71,67.9
6.4,82,71,45,66.0
0.9,70,85,74,68.0
8.9,83,32,71,62.0
3.9,85,42,51,60.0
3.1,66,99,43,64.7
4.6,59,88,71,66.2
3.9,72,67,98,67.9
8.6,93,97,93,85.7
9.3,51,98,74,82.4
3.0,84,30,87,54.8
8.6,63,79,55,70.7
7.8,96,38,94,76.7
9.3,94,82,90,87.8
2.5,90,39,54,55.5
5.8,51,58,80,60.2
2.7,68,65,91,67.4
8.2,65,56,41,57.7
0.1,92,47,45,52.2
5.6,93,47,53,63.5
3.4,74,38,80,60.6
3.2,50,96,68,67.4
6.4,51,36,81,55.6
8.5,97,87,65,83.5
6.1,76,59,57,65.6
8.5,51,90,86,74.0
2.6,79,46,43,48.7
5.2,100,82,76,77.4
4.5,59,35,96,59.7
0.1,68,68,94,67.8
5.6,91,54,92,75.1
6.6,65,71,77,70.8
5.9,62,71,64,63.2
7.4,97,88,86,88.8
5.7,99,67,91,81.5
0.7,57,60,68,54.5
1.2,99,58,73,59.9
6.0,80,38,55,59.4
2.7,94,30,76,62.2
0.8,74,76,69,65.3
4.3,88,39,62,59.7
5.5,70,45,99,72.8
3.3,99,76,75,79.0
7.2,87,72,67,79.6
6.4,90,53,40,63.9
3.3,78,37,47,51.2
7.5,55,55,92,69.1
6.5,67,36,81,59.0
6.4,98,44,54,68.1
5.5,93,77,73,76.2
0.1,84,32,58,47.7
7.0,76,45,83,63.5
3.8,54,43,69,55.0
9.4,56,32,49,58.8
8.2,59,99,83,84.5
5.9,59,60,97,71.5
2.5,100,46,92,73.4
2.0,77,78,66,68.7
3.4,85,32,59,54.6
4.8,59,84,64,64.9
3.0,99,69,48,63.9
5.1,84,95,79,86.8
1.7,84,69,73,66.0
9.8,86,59,60,73.6
1.1,97,54,63,59.3
9.3,69,36,95,66.9
9.1,62,79,46,64.6
5.3,60,30,43,44.6
7.2,94,73,90,85.4
4.4,68,78,47,63.5
6.3,77,36,95,68.9
3.4,87,32,52,53.8
3.0,94,30,97,68.2
5.8,53,80,60,63.1
5.0,86,67,74,73.2
5.8,68,72,44,60.5
2.9,86,84,91,81.4
3.7,63,86,47,59.3
0.8,80,82,41,63.5
0.5,77,62,98,68.1
2.5,85,91,63,76.9
0.7,93,40,81,59.3
1.0,87,81,93,74.5
8.1,68,30,55,54.6
0.4,91,43,43,48.9
6.6,50,50,98,70.3
2.7,72,63,69,59.7
8.7,77,43,85,67.5
4.8,97,69,69,78.7
3.1,53,64,74,60.5
5.2,90,71,81,75.7
3.8,67,49,52,48.0
5.6,98,89,76,88.7
1.1,96,38,93,71.0
10.0,100,62,88,87.4
4.3,88,78,88,79.7
3.5,74,97,50,69.6
7.1,67,33,97,63.6
3.6,55,77,58,63.2
8.3,68,45,57,59.5
4.5,61,76,99,74.3
7.2,74,55,56,64.1
1.1,84,99,50,69.0
8.5,50,66,54,58.4
7.4,54,51,47,50.7
2.1,50,36,83,51.2
1.5,57,71,68,56.3
3.2,88,59,56,63.3
9.8,96,35,65,70.8
2.6,92,53,95,72.0
4.6,67,95,44,66.1
0.3,95,69,100,76.6
4.0,58,44,43,47.1
5.7,54,82,95,72.4
9.5,53,34,63,58.4
5.2,93,65,50,67.7
8.2,78,75,69,76.1
5.5,50,52,79,61.4
0.4,79,74,87,69.5
3.2,94,39,87,69.2
5.8,50,83,74,62.3
9.5,52,99,83,88.2
8.6,71,61,95,78.4
2.3,57,72,84,64.9
2.2,67,44,72,54.2
2.0,74,95,100,74.2
9.2,97,44,75,77.0
8.5,69,49,60,66.5
7.7,80,79,77,73.5
3.9,79,35,44,53.7
5.0,65,46,44,56.5
4.6,51,55,60,58.3
2.5,66,51,64,56.5
5.1,59,93,49,65.2
0.3,56,87,97,70.5
1.3,91,66,58,64.8
8.9,100,57,71,79.2
7.5,58,78,57,64.7
4.2,66,96,97,74.4
5.2,58,96,73,74.8
3.7,58,70,87,64.7
7.4,86,75,54,70.0
7.8,73,84,63,71.3
7.6,88,40,44,60.3
7.2,60,55,92,64.7
2.0,57,42,93,59.3
3.4,74,65,71,66.1
4.7,95,93,48,78.8
3.3,51,80,94,64.7
7.5,59,51,44,51.1
3.3,73,89,44,69.8
1.4,97,31,97,62.3
4.0,65,85,80,71.3
9.8,68,69,80,73.5
2.3,80,57,73,60.3
6.1,60,32,46,50.1
4.3,55,92,65,66.5
0.7,55,52,40,47.1
4.9,81,84,91,74.2
7.0,88,61,73,73.4
5.1,97,57,65,68.6
8.7,62,37,96,66.0
2.9,52,32,71,46.8
0.9,90,82,51,67.6
9.4,84,58,45,67.3
3.8,87,88,59,72.4
5.8,66,53,58,64.1
7.9,52,67,55,57.7
3.2,83,57,43,54.4
7.2,61,91,71,79.7
1.4,73,80,57,67.3
2.9,55,36,44,37.3
1.4,91,52,96,75.5
8.1,60,75,93,77.7
2.2,97,57,89,69.7
7.2,76,53,45,60.7
9.4,97,36,96,76.8
5.3,73,78,53,66.5
5.4,67,32,91,59.3
4.6,76,31,88,57.5
3.3,90,36,57,53.0
4.8,70,50,92,66.8
6.0,100,38,49,60.3
9.9,83,41,62,63.2
9.4,82,53,95,79.9
8.6,97,62,90,84.7
8.9,67,72,96,80.6
4.7,52,34,57,47.3
6.6,73,100,43,69.9
9.0,50,43,91,67.7
3.9,55,65,71,62.3
9.6,68,64,86,82.2
4.2,71,79,45,66.3
6.0,100,40,65,68.2
7.1,92,53,45,70.7
9.5,57,73,74,72.0
2.4,54,80,80,64.1
7.5,58,46,82,62.7
5.2,96,99,44,75.8
2.7,70,37,53,56.1
7.8,77,57,41,59.6
5.5,95,41,93,67.4
6.6,53,72,90,68.5
3.2,73,66,79,67.4
4.8,57,92,52,63.3
6.2,66,92,90,78.1
4.0,83,39,44,47.9
2.0,69,66,86,61.2
9.6,65,40,75,60.7
5.1,59,48,75,61.0
7.3,83,81,89,78.3
4.1,92,47,95,69.7
3.6,59,61,58,55.3
4.1,79,52,59,56.9
4.1,79,41,61,58.2
5.4,100,87,70,83.1
5.4,74,50,80,69.7
5.0,95,50,86,72.5
1.3,92,58,83,61.4
5.0,90,76,43,66.3
1.7,56,41,42,41.3
1.3,96,87,76,79.7
9.3,69,70,64,71.0
6.0,66,48,88,66.5
6.6,52,41,76,55.9
4.0,96,52,98,76.6
9.1,95,34,43,61.2
6.4,89,55,92,70.8
7.7,85,92,78,76.3
3.7,75,81,46,65.4
9.6,59,39,46,56.3
8.2,83,68,88,80.8
8.5,63,52,64,63.7
1.7,57,40,54,39.3
2.7,76,77,46,59.5
2.9,59,45,86,56.7
2.7,99,75,91,76.8
8.6,64,76,43,67.3
0.3,86,77,73,67.2
0.8,71,98,93,77.1
2.7,94,54,84,73.0
2.0,99,66,83,74.6
2.3,80,92,81,75.8
8.0,51,58,58,55.2
5.6,94,87,86,84.4
0.1,80,60,88,59.3
4.3,63,97,92,73.8
4.1,59,70,77,64.9
1.1,79,79,66,61.8
6.8,85,73,44,75.3
7.0,96,38,92,76.5
7.2,89,88,99,88.8
7.3,64,56,97,62.8
0.0,63,88,52,52.6
9.5,80,32,98,79.2
8.1,78,36,85,66.0
9.0,76,45,100,78.4
0.2,70,78,95,66.8
9.3,58,61,53,60.0
8.1,69,73,69,68.8
8.4,84,48,86,69.1
0.9,64,32,87,53.7
7.4,73,89,49,73.1
9.6,98,64,71,79.1
6.8,65,58,40,50.9
5.7,85,99,63,78.8
9.5,60,74,68,73.1
4.4,57,56,82,67.7
6.0,52,98,46,68.6
4.8,68,64,70,64.8
9.3,95,48,56,68.4
0.8,90,46,69,62.9
5.0,52,64,64,58.7
6.9,85,59,67,70.7
7.9,74,77,75,79.5
5.8,85,86,100,84.3
9.1,60,46,46,59.6
9.4,100,44,74,72.2
0.6,65,43,95,55.0
4.0,66,43,59,54.9
0.2,91,74,53,62.9
3.3,73,67,89,68.4
5.4,66,92,89,74.1
9.1,97,40,95,81.4
8.5,69,77,69,68.8
1.3,71,55,95,66.1
0.9,55,96,40,56.8
5.9,56,54,77,61.3
5.3,63,90,80,73.7
2.7,60,55,64,51.9
9.0,61,63,73,68.8
9.3,95,38,47,66.7
4.0,54,69,95,67.9
8.9,54,36,59,54.8
3.8,69,59,69,61.1
7.4,64,95,43,69.1
4.8,75,59,60,61.6
1.2,82,97,66,66.7
9.3,79,87,49,74.4
4.5,73,84,62,66.3
7.3,72,43,72,63.0
3.7,58,66,50,52.5
0.2,52,73,80,58.8
1.0,85,35,58,55.6
5.0,97,55,50,64.6
6.9,56,43,43,51.6
3.3,71,37,62,51.5
7.0,63,53,44,55.9
7.0,97,68,92,87.1
7.0,78,78,88,74.7
4.9,99,92,89,84.9
9.1,65,55,44,61.0
4.9,97,39,57,61.9
4.5,83,87,56,70.6
2.0,59,43,97,54.3
3.1,56,100,42,63.2
0.4,74,68,82,63.4
6.3,76,60,88,74.2
2.5,64,79,97,74.0
3.0,81,45,47,54.0
7.7,77,80,95,86.4
3.3,58,44,79,58.4
2.4,56,67,62,54.7
1.7,65,100,62,71.9
7.7,75,50,41,61.3
1.3,84,45,96,68.5
4.5,66,96,78,69.4
5.1,72,94,60,74.4
6.9,57,42,91,63.7
6.3,51,93,63,66.0
8.1,80,90,92,81.7
0.4,81,61,77,62.1
3.0,78,41,59,55.0
2.8,52,70,89,61.3
1.5,57,95,99,70.3
2.9,51,37,78,48.6
3.1,80,88,99,77.8
5.2,100,54,89,79.1
6.6,98,34,66,63.6
3.8,86,74,83,69.5
7.2,69,31,78,62.6
3.4,78,71,46,64.0
2.9,66,67,72,61.9
5.4,59,32,68,49.0
0.2,90,75,49,56.3
0.8,71,51,49,50.2
4.2,55,62,51,55.7
9.4,92,61,42,68.1
7.2,83,46,42,62.4
0.9,80,85,52,59.5
8.5,61,32,84,61.8
7.3,61,99,70,70.4
6.1,65,78,66,65.7
8.2,74,84,45,65.7
4.0,71,60,66,63.6
2.2,76,50,74,60.6
5.1,73,45,99,75.2
5.5,61,46,86,62.4
5.4,67,30,48,47.9
5.7,94,94,92,84.8
9.5,96,95,45,85.7
9.0,65,66,45,72.0
8.8,53,53,79,67.7
8.0,61,91,65,74.5
9.4,98,50,82,79.3
1.0,82,66,58,55.5
2.7,71,64,55,60.9
5.0,67,67,80,65.5
8.5,97,82,62,78.3
5.1,82,44,50,57.3
7.5,76,71,55,66.7
1.4,91,33,68,53.5
2.5,68,68,77,62.4
7.3,97,52,98,74.5
1.6,63,44,88,55.8
3.5,74,41,87,62.2
2.6,83,99,59,70.4
3.5,73,83,60,71.1
7.1,87,67,67,71.9
3.7,72,57,89,63.2
5.6,54,48,72,59.4
1.0,93,98,89,81.2
8.1,85,93,79,89.3
3.7,73,33,65,58.4
6.5,85,39,93,66.0
7.3,54,41,49,58.3
2.1,88,98,73,70.1
8.8,55,36,48,48.8
6.2,94,73,95,79.1
4.3,85,52,75,70.3
1.8,94,31,50,54.3
9.4,53,66,49,62.9
7.6,59,98,85,72.4
2.1,50,49,46,44.3
3.4,70,73,90,77.8
8.1,89,99,77,89.3
7.0,88,80,55,73.6
7.7,86,60,90,81.0
4.4,52,70,65,59.9
7.2,96,87,71,81.9
3.9,80,34,100,63.0
2.1,76,62,70,63.7
6.3,66,72,90,72.5
9.8,72,48,71,68.9
3.1,62,61,84,55.6
4.6,96,32,51,57.7
6.7,76,30,66,55.2
5.4,100,70,96,86.2
8.4,69,77,61,68.5
7.6,95,68,54,71.5
0.6,62,34,47,37.4
10.0,93,40,43,68.1
7.5,73,51,91,72.8
8.6,90,93,47,76.3
6.5,52,41,62,50.4
8.6,92,82,92,90.4
1.1,59,84,55,64.5
3.5,50,82,87,67.9
8.8,98,50,73,79.2
2.0,62,48,61,50.5
0.8,63,98,88,68.3
7.9,82,95,62,79.9
8.4,51,88,96,81.5
1.6,51,78,44,50.4
8.5,88,88,76,83.6
6.9,90,52,83,80.3
5.2,80,32,46,58.2
8.3,53,85,76,73.3
4.2,83,87,65,77.1
1.9,68,91,99,71.8
2.8,86,47,67,62.9
5.1,58,90,43,63.0
5.3,73,66,88,72.9
8.1,62,83,71,69.3
7.9,93,94,77,82.6
5.8,79,43,85,64.9
7.8,68,34,48,50.2
1.9,90,91,75,73.1
0.5,59,30,65,51.5
8.7,100,92,50,86.9
0.8,91,96,59,73.0
2.5,93,49,92,70.7
7.0,63,72,87,73.9
4.1,89,71,87,75.3
8.8,97,98,87,94.4
3.0,98,68,77,76.4
0.1,69,91,54,61.0
3.0,53,77,74,66.3
5.8,87,35,48,56.5
3.8,93,71,72,69.9
5.3,99,87,50,77.1
8.8,88,72,61,75.8
9.1,54,39,45,52.1
2.7,91,68,95,78.1
4.6,81,42,76,61.7
5.5,55,68,96,66.3
9.5,63,40,96,68.0
10.0,55,45,99,67.5
2.4,63,62,89,61.0
7.3,61,89,60,73.8
3.8,76,88,51,64.6
0.1,75,80,46,58.5
0.1,61,44,41,40.9
4.6,57,72,78,64.8
4.9,59,56,80,55.7
0.2,65,85,63,63.0
6.9,75,89,65,74.9
2.9,57,99,64,70.1
5.6,90,76,59,74.1
3.0,94,37,79,63.7
1.7,78,92,80,73.5
4.1,69,36,81,64.6
2.3,66,31,83,50.9
5.3,68,46,41,53.3
2.0,66,33,81,53.6
5.1,88,55,74,64.2
1.6,50,98,72,64.6
6.7,78,34,56,53.0
7.5,63,34,97,64.5
1.1,66,98,61,61.2
4.7,62,32,40,46.4
0.7,78,67,76,59.8
6.0,83,30,69,60.1
2.6,76,37,85,54.2
5.3,95,42,45,61.7
5.2,82,99,80,81.8
9.2,78,79,93,83.7
5.5,86,37,53,58.8
5.8,88,59,75,73.2
4.0,68,69,72,62.5
9.5,95,62,77,80.5
7.8,73,81,78,76.0
2.9,63,62,92,68.7
8.4,96,66,45,71.3
4.3,86,99,65,75.8
8.3,54,98,63,69.3
8.2,73,33,72,61.3
1.9,83,89,47,64.1
7.0,99,60,83,80.1
2.9,80,43,100,66.9
3.0,79,89,82,77.0
3.0,58,97,73,65.4
7.3,76,55,73,60.2
2.3,77,53,63,58.2
0.0,91,85,41,65.5
7.2,75,38,47,55.2
1.7,67,64,92,70.2
1.0,85,53,64,58.6
2.4,57,60,96,60.5
3.8,67,95,69,72.8
4.8,69,95,71,78.2
0.4,81,70,95,69.6
9.7,78,65,69,77.0
7.2,98,63,96,81.8
3.2,97,68,46,64.6
3.2,67,52,87,65.6
4.5,56,73,63,55.9
6.3,50,99,93,74.2
1.5,77,87,48,65.1
1.9,82,88,55,66.6
8.6,99,55,41,70.2
2.6,53,51,74,55.1
3.8,69,69,73,61.4
8.7,85,40,61,61.8
6.6,80,38,58,63.3
3.4,87,41,98,66.9
6.8,77,55,88,69.8
0.2,52,67,91,59.9
7.4,55,32,60,55.1
4.9,94,44,51,63.8
8.1,72,76,50,70.5
9.5,56,34,91,67.5
9.3,85,83,93,89.1
9.1,50,53,58,57.4
5.1,55,40,97,61.2
3.6,73,62,45,59.5
4.7,86,86,81,76.4
6.9,94,81,53,74.4
8.8,100,93,72,89.8
2.1,85,72,86,73.8
9.2,73,73,77,76.8
8.2,87,65,52,71.6
9.8,94,41,95,71.5
8.8,78,85,65,83.2
2.8,86,32,53,55.2
1.1,94,79,84,76.7
1.1,81,58,63,61.1
2.9,74,45,87,64.0
6.1,59,69,40,61.8
8.0,84,56,85,78.7
9.0,74,99,84,87.7
6.2,76,71,94,79.4
0.1,94,86,69,72.2
1.9,81,39,49,48.8
1.0,61,67,49,50.6
3.6,53,37,67,47.9
5.0,91,47,43,59.2
0.4,75,46,53,49.5
3.5,52,87,51,56.2
